mean,std,percentile_025,percentile_500,percentile_975,team_id,season,name,team_name
-0.40086105465888977,0.03403102979063988,-0.4655819237232208,-0.4011749029159546,-0.33499348163604736,3180,2024,pace_team_rw,Drexel
-0.3105871379375458,0.036476992070674896,-0.3818836212158203,-0.31040436029434204,-0.23908260464668274,3180,2025,pace_team_rw,Drexel
-0.31695595383644104,0.03638095036149025,-0.3893350660800934,-0.3165968656539917,-0.24437399208545685,3180,2026,pace_team_rw,Drexel
-0.3143354654312134,0.12524458765983582,-0.567115843296051,-0.3123791813850403,-0.06936019659042358,3180,2027,pace_team_rw,Drexel
0.051991019397974014,0.0353766605257988,-0.01749887503683567,0.05153736472129822,0.12284883111715317,3181,2010,pace_team_rw,Duke
0.01178610511124134,0.03407766669988632,-0.056630685925483704,0.011241739615797997,0.0772395133972168,3181,2011,pace_team_rw,Duke
0.09556274861097336,0.03627669811248779,0.02615366503596306,0.09602221101522446,0.1658552885055542,3181,2012,pace_team_rw,Duke
0.07806716114282608,0.03413156792521477,0.012704838998615742,0.07725312560796738,0.14345277845859528,3181,2013,pace_team_rw,Duke
0.04036905616521835,0.03351361304521561,-0.02553252875804901,0.03986440598964691,0.10551541298627853,3181,2014,pace_team_rw,Duke
-0.04198671877384186,0.03532978519797325,-0.11019483208656311,-0.04145049303770065,0.027512051165103912,3181,2015,pace_team_rw,Duke
0.01298774778842926,0.03620247170329094,-0.059168264269828796,0.012855401262640953,0.08234190195798874,3181,2016,pace_team_rw,Duke
-0.013131524436175823,0.03456055372953415,-0.07908248156309128,-0.013629235327243805,0.05344215780496597,3181,2017,pace_team_rw,Duke
-0.11469913274049759,0.03469809889793396,-0.18310357630252838,-0.11452001333236694,-0.048921409994363785,3181,2018,pace_team_rw,Duke
-0.06965773552656174,0.037872184067964554,-0.14922861754894257,-0.06883442401885986,0.0013796997955068946,3181,2019,pace_team_rw,Duke
-0.010690605267882347,0.035525210201740265,-0.07978882640600204,-0.010984332300722599,0.05736539140343666,3181,2020,pace_team_rw,Duke
-0.07417140901088715,0.07027389854192734,-0.20661258697509766,-0.072597436606884,0.060809239745140076,3181,2021,pace_team_rw,Duke
-0.0615556463599205,0.03867746517062187,-0.13414190709590912,-0.06357451528310776,0.014835676178336143,3181,2022,pace_team_rw,Duke
-0.16885022819042206,0.036449506878852844,-0.24288183450698853,-0.16889336705207825,-0.10211394727230072,3181,2023,pace_team_rw,Duke
-0.09684143960475922,0.03543643280863762,-0.16545405983924866,-0.0973261296749115,-0.028971197083592415,3181,2024,pace_team_rw,Duke
-0.03630376607179642,0.033060766756534576,-0.10125631839036942,-0.036538153886795044,0.026998143643140793,3181,2025,pace_team_rw,Duke
0.06424812972545624,0.03534448891878128,-0.004932352341711521,0.06398685276508331,0.13210709393024445,3181,2026,pace_team_rw,Duke
0.06062890216708183,0.12566713988780975,-0.17947416007518768,0.05682578682899475,0.3032642602920532,3181,2027,pace_team_rw,Duke
0.07601121068000793,0.036936014890670776,0.004458985757082701,0.07522891461849213,0.14892184734344482,3182,2010,pace_team_rw,Duquesne
0.11939115077257156,0.036376867443323135,0.04854346439242363,0.11917304247617722,0.1899113953113556,3182,2011,pace_team_rw,Duquesne
0.04245338588953018,0.037408024072647095,-0.02973497100174427,0.042357996106147766,0.11766026169061661,3182,2012,pace_team_rw,Duquesne
-0.06208058446645737,0.03702870011329651,-0.13753996789455414,-0.0618535578250885,0.012091508135199547,3182,2013,pace_team_rw,Duquesne
-0.019074389711022377,0.03722614049911499,-0.09076687693595886,-0.01982708089053631,0.05279960110783577,3182,2014,pace_team_rw,Duquesne
0.032056935131549835,0.035964854061603546,-0.03627200052142143,0.03136828541755676,0.10368731617927551,3182,2015,pace_team_rw,Duquesne
0.0831412598490715,0.03634152561426163,0.01158317644149065,0.0837889313697815,0.1566886603832245,3182,2016,pace_team_rw,Duquesne
0.029599042609333992,0.034344445914030075,-0.03887099772691727,0.028784142807126045,0.09724929928779602,3182,2017,pace_team_rw,Duquesne
-0.03031301684677601,0.03706342726945877,-0.10437998175621033,-0.029890311881899834,0.04073997214436531,3182,2018,pace_team_rw,Duquesne
0.023940665647387505,0.03458181768655777,-0.045624736696481705,0.024680234491825104,0.0913127064704895,3182,2019,pace_team_rw,Duquesne
0.10272214561700821,0.03545575961470604,0.03387711942195892,0.10244625806808472,0.16986733675003052,3182,2020,pace_team_rw,Duquesne
0.008974307216703892,0.04703691601753235,-0.08091729879379272,0.008364864625036716,0.10142913460731506,3182,2021,pace_team_rw,Duquesne
-0.027599576860666275,0.03616402670741081,-0.09758339077234268,-0.027037547901272774,0.04259416088461876,3182,2022,pace_team_rw,Duquesne
0.01754329726099968,0.03711709752678871,-0.054130785167217255,0.017080457881093025,0.09222705662250519,3182,2023,pace_team_rw,Duquesne
0.07582128047943115,0.03521490842103958,0.006648854352533817,0.07464846968650818,0.14358466863632202,3182,2024,pace_team_rw,Duquesne
0.2338877171278,0.03670899569988251,0.1624852865934372,0.2340141385793686,0.30655401945114136,3182,2025,pace_team_rw,Duquesne
0.1292947381734848,0.03913743793964386,0.051583271473646164,0.13019311428070068,0.20482796430587769,3182,2026,pace_team_rw,Duquesne
0.13345517218112946,0.1259533315896988,-0.1080821231007576,0.13563933968544006,0.3810964822769165,3182,2027,pace_team_rw,Duquesne
0.07530508935451508,0.03609609231352806,0.0036865812726318836,0.07550647109746933,0.14539729058742523,3183,2010,pace_team_rw,E Illinois
0.07621166110038757,0.035237666219472885,0.009340823628008366,0.07480725646018982,0.14447063207626343,3183,2011,pace_team_rw,E Illinois
0.05671412870287895,0.03839489817619324,-0.017828786745667458,0.05565348267555237,0.13090300559997559,3183,2012,pace_team_rw,E Illinois
0.03708057850599289,0.03656558319926262,-0.03520965948700905,0.03653823211789131,0.10659424960613251,3183,2013,pace_team_rw,E Illinois
-0.1582130491733551,0.03621036186814308,-0.23039035499095917,-0.156804159283638,-0.08989375084638596,3183,2014,pace_team_rw,E Illinois
-0.14672335982322693,0.03560175374150276,-0.21651829779148102,-0.14598655700683594,-0.07387081533670425,3183,2015,pace_team_rw,E Illinois
-0.04625849053263664,0.03758176416158676,-0.1193702295422554,-0.046484291553497314,0.026421230286359787,3183,2016,pace_team_rw,E Illinois
-0.03312309458851814,0.03778691962361336,-0.10707738250494003,-0.0342569425702095,0.041053030639886856,3183,2017,pace_team_rw,E Illinois
-0.03174002096056938,0.03734351322054863,-0.10528738796710968,-0.031616561114788055,0.04186663776636124,3183,2018,pace_team_rw,E Illinois
-0.02219018153846264,0.03859066590666771,-0.09889743477106094,-0.022628510370850563,0.05393539369106293,3183,2019,pace_team_rw,E Illinois
-0.03871219977736473,0.03616727516055107,-0.1083013266324997,-0.038211360573768616,0.030867135152220726,3183,2020,pace_team_rw,E Illinois
-0.08019590377807617,0.039414968341588974,-0.15606118738651276,-0.08091874420642853,-0.004061087965965271,3183,2021,pace_team_rw,E Illinois
0.026457080617547035,0.037155602127313614,-0.0475509949028492,0.026377342641353607,0.09770229458808899,3183,2022,pace_team_rw,E Illinois
-0.007791643962264061,0.03759405016899109,-0.08317035436630249,-0.007115545682609081,0.0677892193198204,3183,2023,pace_team_rw,E Illinois
0.0064936974085867405,0.03510568290948868,-0.06411284953355789,0.006677560042589903,0.0751645416021347,3183,2024,pace_team_rw,E Illinois
-0.11741288006305695,0.03654211759567261,-0.19048099219799042,-0.11772210150957108,-0.045823726803064346,3183,2025,pace_team_rw,E Illinois
-0.026758309453725815,0.03551989793777466,-0.09585631638765335,-0.026495426893234253,0.042551491409540176,3183,2026,pace_team_rw,E Illinois
-0.03726516291499138,0.12184595316648483,-0.2806924283504486,-0.03608774393796921,0.2004486322402954,3183,2027,pace_team_rw,E Illinois
-0.05835529789328575,0.037572626024484634,-0.1339915245771408,-0.05852861702442169,0.01357684750109911,3184,2010,pace_team_rw,E Kentucky
