mean,std,percentile_025,percentile_500,percentile_975,team_id,season,name,team_name,first_d1_season,last_d1_season
0.25852134823799133,0.021475275978446007,0.217476949095726,0.25855687260627747,0.30125507712364197,1211,2006,offense_team_rw,Gonzaga,1985,2026
0.20364674925804138,0.02187403291463852,0.16248789429664612,0.20401474833488464,0.24546372890472412,1211,2007,offense_team_rw,Gonzaga,1985,2026
0.20267197489738464,0.022224808111786842,0.1585405170917511,0.20302677154541016,0.2457326352596283,1211,2008,offense_team_rw,Gonzaga,1985,2026
0.24338047206401825,0.02241871878504753,0.1989101618528366,0.24341990053653717,0.2864743173122406,1211,2009,offense_team_rw,Gonzaga,1985,2026
0.1726524531841278,0.022697003558278084,0.12612703442573547,0.173275887966156,0.2156931459903717,1211,2010,offense_team_rw,Gonzaga,1985,2026
0.16688083112239838,0.02178637497127056,0.12520471215248108,0.16716590523719788,0.20985345542430878,1211,2011,offense_team_rw,Gonzaga,1985,2026
0.18849234282970428,0.023489894345402718,0.14447210729122162,0.18803620338439941,0.23438052833080292,1211,2012,offense_team_rw,Gonzaga,1985,2026
0.26906269788742065,0.022554023191332817,0.22560963034629822,0.26888900995254517,0.31357958912849426,1211,2013,offense_team_rw,Gonzaga,1985,2026
0.18854087591171265,0.0215406846255064,0.14752808213233948,0.18844571709632874,0.23067931830883026,1211,2014,offense_team_rw,Gonzaga,1985,2026
0.28116804361343384,0.021847473457455635,0.23934008181095123,0.28149187564849854,0.3253922462463379,1211,2015,offense_team_rw,Gonzaga,1985,2026
0.21208859980106354,0.021028807386755943,0.17141106724739075,0.2115672379732132,0.2525063455104828,1211,2016,offense_team_rw,Gonzaga,1985,2026
0.25198864936828613,0.021553248167037964,0.20850950479507446,0.25225746631622314,0.2927477955818176,1211,2017,offense_team_rw,Gonzaga,1985,2026
0.243713840842247,0.02117406390607357,0.202090784907341,0.24336177110671997,0.2858428657054901,1211,2018,offense_team_rw,Gonzaga,1985,2026
0.33462220430374146,0.02126348577439785,0.29177093505859375,0.3347683846950531,0.37653982639312744,1211,2019,offense_team_rw,Gonzaga,1985,2026
0.32481130957603455,0.021582337096333504,0.2828662395477295,0.325059711933136,0.36792904138565063,1211,2020,offense_team_rw,Gonzaga,1985,2026
0.37341591715812683,0.021152257919311523,0.33238738775253296,0.3736463487148285,0.4144832193851471,1211,2021,offense_team_rw,Gonzaga,1985,2026
0.319811075925827,0.02207135781645775,0.2776395380496979,0.31936848163604736,0.36271241307258606,1211,2022,offense_team_rw,Gonzaga,1985,2026
0.28847450017929077,0.020507188513875008,0.24830573797225952,0.28791090846061707,0.3305942118167877,1211,2023,offense_team_rw,Gonzaga,1985,2026
0.26651570200920105,0.021785572171211243,0.22382774949073792,0.26635438203811646,0.31075724959373474,1211,2024,offense_team_rw,Gonzaga,1985,2026
0.2863852083683014,0.022300593554973602,0.24151690304279327,0.2865467369556427,0.3290216028690338,1211,2025,offense_team_rw,Gonzaga,1985,2026
0.24082063138484955,0.02201436087489128,0.1969212144613266,0.24130967259407043,0.2842448055744171,1211,2026,offense_team_rw,Gonzaga,1985,2026
0.24252796173095703,0.0741063579916954,0.10190948098897934,0.2416301667690277,0.38279521465301514,1211,2027,offense_team_rw,Gonzaga,1985,2026
-0.1063678190112114,0.022720450535416603,-0.15054115653038025,-0.10584259778261185,-0.06122419610619545,1212,2003,offense_team_rw,Grambling,1985,2026
-0.15795905888080597,0.02380761317908764,-0.20597246289253235,-0.1578087955713272,-0.11200203001499176,1212,2004,offense_team_rw,Grambling,1985,2026
-0.17700110375881195,0.02497563138604164,-0.22565005719661713,-0.17729473114013672,-0.1290801614522934,1212,2005,offense_team_rw,Grambling,1985,2026
-0.176008403301239,0.024009298533201218,-0.22261933982372284,-0.1758648157119751,-0.1294882744550705,1212,2006,offense_team_rw,Grambling,1985,2026
-0.22130706906318665,0.024003036320209503,-0.26838865876197815,-0.22127220034599304,-0.1725398302078247,1212,2007,offense_team_rw,Grambling,1985,2026
-0.22375184297561646,0.024325106292963028,-0.27311384677886963,-0.2234969437122345,-0.17822161316871643,1212,2008,offense_team_rw,Grambling,1985,2026
-0.2627885937690735,0.02421167492866516,-0.3113715350627899,-0.2622447609901428,-0.21683388948440552,1212,2009,offense_team_rw,Grambling,1985,2026
-0.2454853355884552,0.02317599579691887,-0.29249414801597595,-0.2451847493648529,-0.20218533277511597,1212,2010,offense_team_rw,Grambling,1985,2026
-0.27554479241371155,0.02241356484591961,-0.3179323673248291,-0.2757405638694763,-0.22945672273635864,1212,2011,offense_team_rw,Grambling,1985,2026
-0.36958834528923035,0.024562017992138863,-0.4179932475090027,-0.3688618242740631,-0.3228132128715515,1212,2012,offense_team_rw,Grambling,1985,2026
-0.4414958655834198,0.023722773417830467,-0.48673737049102783,-0.4410304129123688,-0.3941868543624878,1212,2013,offense_team_rw,Grambling,1985,2026
-0.253841370344162,0.023392779752612114,-0.2997913658618927,-0.2531825304031372,-0.20965790748596191,1212,2014,offense_team_rw,Grambling,1985,2026
-0.4155891537666321,0.024529533460736275,-0.46420323848724365,-0.41466277837753296,-0.37083593010902405,1212,2015,offense_team_rw,Grambling,1985,2026
-0.3083670735359192,0.02389671839773655,-0.35654157400131226,-0.3088483512401581,-0.26003342866897583,1212,2016,offense_team_rw,Grambling,1985,2026
-0.18019327521324158,0.023045208305120468,-0.22271724045276642,-0.18047896027565002,-0.13581296801567078,1212,2017,offense_team_rw,Grambling,1985,2026
-0.1482982486486435,0.021692760288715363,-0.18891221284866333,-0.14825862646102905,-0.10522794723510742,1212,2018,offense_team_rw,Grambling,1985,2026
-0.14570008218288422,0.022276023402810097,-0.18915672600269318,-0.14577427506446838,-0.1022086963057518,1212,2019,offense_team_rw,Grambling,1985,2026
-0.1577085703611374,0.024301106110215187,-0.20471122860908508,-0.1577746719121933,-0.11024093627929688,1212,2020,offense_team_rw,Grambling,1985,2026
-0.14686842262744904,0.02554631605744362,-0.19706794619560242,-0.14750085771083832,-0.09628204256296158,1212,2021,offense_team_rw,Grambling,1985,2026
-0.13833551108837128,0.02314232662320137,-0.18471212685108185,-0.13857220113277435,-0.09396453201770782,1212,2022,offense_team_rw,Grambling,1985,2026
-0.09884175658226013,0.022516373544931412,-0.14283426105976105,-0.09828462451696396,-0.055181458592414856,1212,2023,offense_team_rw,Grambling,1985,2026
-0.12384327501058578,0.022484108805656433,-0.16899505257606506,-0.1236804723739624,-0.07956460118293762,1212,2024,offense_team_rw,Grambling,1985,2026
-0.1777571141719818,0.022545449435710907,-0.22156544029712677,-0.1780439168214798,-0.13206985592842102,1212,2025,offense_team_rw,Grambling,1985,2026
-0.16775406897068024,0.022879919037222862,-0.2116614729166031,-0.16770079731941223,-0.12303830683231354,1212,2026,offense_team_rw,Grambling,1985,2026
-0.1744098663330078,0.07320857793092728,-0.3250943422317505,-0.17410090565681458,-0.03428022935986519,1212,2027,offense_team_rw,Grambling,1985,2026
-0.0012922970345243812,0.05411066114902496,-0.1079837754368782,-0.00006787932943552732,0.10133439302444458,1213,2003,offense_team_rw,Grand Canyon,2014,2026
0.0006820039707235992,0.0521078035235405,-0.10018046200275421,0.0010941309155896306,0.10422368347644806,1213,2004,offense_team_rw,Grand Canyon,2014,2026
-0.0010083140805363655,0.05147736892104149,-0.10308274626731873,-0.0005422121612355113,0.09795413166284561,1213,2005,offense_team_rw,Grand Canyon,2014,2026
0.001729696523398161,0.051613397896289825,-0.10063009709119797,0.002788671525195241,0.10063628107309341,1213,2006,offense_team_rw,Grand Canyon,2014,2026
-0.003128538141027093,0.05340699851512909,-0.10514987260103226,-0.004311880096793175,0.10038520395755768,1213,2007,offense_team_rw,Grand Canyon,2014,2026
0.003974379040300846,0.050694189965724945,-0.09655778855085373,0.0049294764176011086,0.10124733299016953,1213,2008,offense_team_rw,Grand Canyon,2014,2026
0.0011275556171312928,0.05147053673863411,-0.09694047272205353,0.0033467570319771767,0.10309656709432602,1213,2009,offense_team_rw,Grand Canyon,2014,2026
-0.0027587313670665026,0.05420007184147835,-0.10681093484163284,-0.003167625516653061,0.10311637073755264,1213,2010,offense_team_rw,Grand Canyon,2014,2026
0.006594124715775251,0.052672337740659714,-0.09638596326112747,0.0075354864820837975,0.11226601153612137,1213,2011,offense_team_rw,Grand Canyon,2014,2026
